,target,time,turkId
12192,4,364.77692,ID4
12194,4,364.786765,ID4
12196,4,364.79596500000014,ID4
12197,4,364.8061799999999,ID4
12199,4,364.815705,ID4
12201,5,364.90257,ID4
12202,5,365.00921,ID4
12204,5,365.057465,ID4
12206,5,365.10588,ID4
12207,5,365.144825,ID4
12209,5,365.18344500000006,ID4
12211,5,365.212435,ID4
12212,5,365.251185,ID4
12214,5,365.28995,ID4
12216,5,365.31899,ID4
12217,5,365.35774,ID4
12219,5,365.38689,ID4
12221,5,365.435255,ID4
12222,5,365.47400500000015,ID4
12224,5,365.522765,ID4
12226,5,365.57106000000016,ID4
12227,5,365.60016999999993,ID4
12229,5,365.63891500000005,ID4
12231,5,365.69704500000006,ID4
12232,5,365.70669,ID4
12234,5,365.7649349999999,ID4
12236,5,365.784115,ID4
12237,5,365.82306,ID4
12239,5,365.84233499999993,ID4
12241,5,365.89085,ID4
12242,5,365.92952,ID4
12244,5,365.95907500000015,ID4
12246,5,365.97794500000015,ID4
12247,5,365.997255,ID4
12249,5,366.056135,ID4
12251,5,366.08463,ID4
12252,5,366.12344,ID4
12254,5,366.15264,ID4
12256,5,366.191395,ID4
12257,5,366.2206699999999,ID4
12259,5,366.259655,ID4
12261,5,366.268835,ID4
12262,5,366.365625,ID4
12264,5,366.40456,ID4
12266,5,366.46254500000003,ID4
12267,5,366.481895,ID4
12269,5,366.51132,ID4
12271,5,366.569225,ID4
12272,5,366.59851000000003,ID4
12274,5,366.68583000000007,ID4
12276,5,367.29638,ID4
12277,5,367.57748500000014,ID4
12279,5,367.70326,ID4
12281,5,367.77105,ID4
12282,5,367.93609500000014,ID4
12284,5,368.75049,ID4
12294,3,372.30663,ID4
12299,3,372.48004,ID4
12300,3,372.59598,ID4
12302,3,372.69264,ID4
12304,3,372.74087,ID4
12305,3,372.79929500000003,ID4
12307,3,372.85719,ID4
12309,3,372.9055149999999,ID4
12310,3,372.9546050000001,ID4
12312,3,373.01235499999996,ID4
12314,3,373.06055500000014,ID4
12315,3,373.137975,ID4
12317,3,373.17669500000005,ID4
12319,3,373.30278500000003,ID4
12320,3,373.419165,ID4
12322,3,373.506385,ID4
12324,3,373.51588,ID4
12325,3,373.54517999999996,ID4
12327,3,373.6419750000002,ID4
12329,3,373.71983000000006,ID4
12330,3,373.81661,ID4
12332,3,373.88406000000003,ID4
12334,3,373.990745,ID4
12335,3,374.15605,ID4
12337,3,374.7666,ID4
12347,1,378.51686,ID4
12352,1,378.680015,ID4
12353,1,378.75710500000014,ID4
12355,1,378.863895,ID4
12357,1,378.93147,ID4
12358,1,378.989835,ID4
12360,1,378.9993,ID4
12362,1,379.02819000000005,ID4
12363,1,379.04766,ID4
12365,1,379.06711,ID4
12367,1,379.10577,ID4
12368,1,379.14481000000006,ID4
12370,1,379.183425,ID4
12372,1,379.21227000000016,ID4
12373,1,379.26089,ID4
12375,1,379.279995,ID4
12377,1,379.396735,ID4
12378,1,379.445255,ID4
12380,1,379.512575,ID4
12382,1,379.5513250000001,ID4
12383,1,379.59001,ID4
12385,1,379.6578999999999,ID4
12387,1,379.74547,ID4
12388,1,379.852145,ID4
12390,1,379.987725,ID4
12392,1,380.472635,ID4
12402,2,381.54808000000014,ID4
12407,2,381.780385,ID4
12408,2,381.790005,ID4
12410,2,381.867025,ID4
12412,2,381.915455,ID4
12413,2,381.964035,ID4
12415,2,382.012785,ID4
12417,2,382.06074,ID4
12418,2,382.090315,ID4
12420,2,382.11920499999997,ID4
12422,2,382.157645,ID4
12423,2,382.167375,ID4
12425,2,382.196385,ID4
12427,2,382.225995,ID4
12428,2,382.255115,ID4
12430,2,382.28404500000005,ID4
12432,2,382.332625,ID4
12433,2,382.37147,ID4
12435,2,382.40022,ID4
12437,2,382.429225,ID4
12438,2,382.458145,ID4
12440,2,382.48756000000003,ID4
12442,2,382.506915,ID4
12443,2,382.52618999999993,ID4
12445,2,382.5555,ID4
12447,2,382.57467,ID4
12448,2,382.594135,ID4
12450,2,382.6038300000001,ID4
12452,2,382.62314,ID4
12453,2,382.642415,ID4
12455,2,382.671575,ID4
12457,2,383.19518,ID4
12467,3,409.46508,ID4
12472,3,409.77465,ID4
12473,3,409.8712100000001,ID4
12475,3,409.99686,ID4
12477,3,410.142845,ID4
12478,3,410.511185,ID4
12480,3,410.733575,ID4
12482,3,411.024015,ID4
12483,3,411.237425,ID4
12485,3,411.41151,ID4
12487,3,411.615765,ID4
12497,2,412.778075,ID4
12502,2,412.94256999999993,ID4
12503,2,413.039135,ID4
12505,2,413.12608000000006,ID4
12507,2,413.15528,ID4
12508,2,413.18484000000007,ID4
12510,2,413.20395,ID4
12512,2,413.21355,ID4
12513,2,413.232995,ID4
12515,2,413.25231000000014,ID4
12517,2,413.27164,ID4
12518,2,413.28172,ID4
12520,2,413.300905,ID4
12522,2,413.32957000000016,ID4
12523,2,413.35903,ID4
12525,2,413.36866000000003,ID4
12527,2,413.407415,ID4
12528,2,413.446065,ID4
12530,2,413.48485,ID4
12532,2,413.50418500000006,ID4
12533,2,413.52351,ID4
12535,2,413.5623,ID4
12537,2,413.59147,ID4
12538,2,413.610755,ID4
12540,2,413.63990500000006,ID4
12542,2,413.69808000000006,ID4
12543,2,413.9019650000001,ID4
12553,0,419.152925,ID4
12558,0,419.29782000000006,ID4
12563,0,419.70554500000003,ID4
12568,0,419.7820449999999,ID4
12573,0,421.37056500000006,ID4
12578,0,421.487085,ID4
12588,1,0.0,ID5
12589,1,1.129885000000002,ID5
12590,1,2.4051399999999994,ID5
12592,2,4.306039999999999,ID5
12593,3,5.869675000000003,ID5
12594,3,6.141479999999996,ID5
12595,3,7.423449999999997,ID5
12596,3,8.265674999999996,ID5
12597,0,8.265674999999996,ID5
12598,3,9.260174999999997,ID5
12599,3,10.75947,ID5
12600,3,11.39914,ID5
12601,3,12.787900000000002,ID5
12603,4,13.499125,ID5
12604,4,14.09489,ID5
12605,4,15.49567,ID5
12606,4,16.64186,ID5
12608,5,17.10785,ID5
12609,5,17.500715000000003,ID5
12610,5,17.535644999999995,ID5
12611,5,18.200115,ID5
12612,5,19.22372,ID5
12614,0,20.827950000000005,ID5
12615,0,20.87593,ID5
12617,5,22.27176,ID5
12618,5,23.92989,ID5
12619,5,23.92998500000001,ID5
12621,4,24.435855,ID5
12622,4,24.62704,ID5
12623,4,24.70955500000001,ID5
12624,4,24.773315000000004,ID5
12625,4,24.828985,ID5
12626,4,25.7774,ID5
12627,4,26.07408,ID5
12628,4,26.33800500000001,ID5
12630,5,26.803835,ID5
12631,5,27.81361,ID5
12632,5,29.86719500000001,ID5
12634,3,30.30000500000001,ID5
12635,3,30.701270000000005,ID5
12636,3,32.08726,ID5
12637,3,32.095445,ID5
12639,2,32.59373,ID5
12640,2,32.961,ID5
12641,2,33.00886,ID5
12642,2,34.92586,ID5
12643,2,34.997855,ID5
12644,2,35.44688499999999,ID5
12645,2,35.74298,ID5
12647,1,36.29094,ID5
12648,1,36.71575,ID5
12649,1,37.82146,ID5
12650,1,37.869775,ID5
12651,1,38.295235,ID5
12652,1,38.7297,ID5
12653,1,38.745275,ID5
12655,2,39.267975,ID5
12656,2,39.57985,ID5
12658,1,40.13993500000001,ID5
12659,1,40.743645,ID5
12661,1,41.223725,ID5
12662,1,41.496915,ID5
12663,1,42.066135,ID5
12665,2,42.819795000000006,ID5
12666,2,44.31166500000001,ID5
12667,2,47.29382500000001,ID5
12668,2,48.87357000000002,ID5
12669,2,49.12959500000001,ID5
12670,2,49.56186000000001,ID5
12671,2,50.70994,ID5
12672,2,52.063805,ID5
12673,2,53.17991,ID5
12675,3,54.16571500000001,ID5
12676,3,55.927525,ID5
12677,3,57.20884500000001,ID5
12678,3,57.994995,ID5
12680,4,58.863885,ID5
12681,4,59.07170500000001,ID5
12682,4,62.21780500000001,ID5
12683,4,64.19712500000001,ID5
12685,5,65.11173500000001,ID5
12686,5,65.49767500000002,ID5
12687,5,65.99472,ID5
12689,4,67.279655,ID5
12690,4,67.88132500000002,ID5
12692,5,68.353625,ID5
12693,5,69.34939500000002,ID5
12694,5,69.57287,ID5
12695,5,70.41577000000002,ID5
12697,0,72.06003,ID5
12698,0,72.10772,ID5
12700,1,75.79044,ID5
12702,1,75.964845,ID5
12703,1,76.005095,ID5
12704,1,76.06915500000002,ID5
12705,1,76.08524500000003,ID5
12706,1,76.13325999999998,ID5
12707,1,76.16471000000003,ID5
12708,1,76.23053,ID5
12709,1,76.26053,ID5
12710,1,76.30854000000002,ID5
12711,1,76.52795000000002,ID5
12712,2,76.59101000000003,ID5
12713,2,76.671675,ID5
12714,2,77.06254000000001,ID5
12715,2,77.29754000000001,ID5
12717,0,77.29754000000001,ID5
12719,3,78.09163500000003,ID5
12721,3,78.227225,ID5
12722,3,78.25054999999998,ID5
12723,3,78.32269500000002,ID5
12724,3,78.354525,ID5
12725,3,78.41053000000002,ID5
12726,3,78.434535,ID5
12727,3,78.74167000000001,ID5
12731,5,79.54351000000003,ID5
12733,5,79.671125,ID5
12734,5,79.69519500000001,ID5
12735,5,79.75913,ID5
12736,5,79.79117500000002,ID5
12737,5,79.85483000000002,ID5
12738,5,79.88711500000002,ID5
12739,5,79.92649500000003,ID5
12740,5,79.97523500000001,ID5
12741,5,80.04102000000002,ID5
12742,5,80.06458000000002,ID5
12743,5,80.14486500000002,ID5
12744,5,80.16894,ID5
12745,5,81.027815,ID5
12749,4,81.66946000000002,ID5
12751,4,81.70949000000002,ID5
12752,4,81.71739500000002,ID5
12753,4,81.741415,ID5
12754,4,81.75771000000002,ID5
12755,4,81.83153,ID5
12756,4,81.85583500000003,ID5
12757,4,81.87945500000002,ID5
12758,4,81.89542500000002,ID5
12759,4,81.919785,ID5
12760,4,81.92731500000002,ID5
12761,4,81.95122500000002,ID5
12762,4,81.95915500000002,ID5
12763,4,81.98321999999997,ID5
12764,4,81.99115499999998,ID5
12765,4,82.015185,ID5
12766,4,82.023095,ID5
12767,4,82.183475,ID5
12771,4,82.49555000000002,ID5
12773,4,82.58476,ID5
12774,4,82.616835,ID5
12775,4,82.68073500000001,ID5
12776,4,82.72105499999998,ID5
12777,4,82.8897,ID5
12778,4,82.95279500000002,ID5
12779,4,83.04064500000001,ID5
12780,4,83.09803000000002,ID5
12781,4,83.53018500000003,ID5
12782,4,83.69157000000001,ID5
12783,4,84.47552000000002,ID5
12787,0,85.805165,ID5
12789,0,85.861565,ID5
12793,5,88.15129500000002,ID5
12795,5,88.26529500000002,ID5
12796,5,88.36939000000002,ID5
12797,5,88.44049000000004,ID5
12798,5,88.48920000000004,ID5
12799,5,88.7855,ID5
12800,5,88.92152000000002,ID5
12801,5,89.075325,ID5
12802,5,89.11480999999998,ID5
12803,5,89.347495,ID5
12804,5,89.41114000000002,ID5
12805,5,89.90157500000002,ID5
12809,2,90.59755500000004,ID5
12811,2,90.68474499999999,ID5
12812,2,90.71645500000001,ID5
12813,2,90.780845,ID5
12814,2,90.812475,ID5
12815,2,90.852555,ID5
12816,2,90.8765,ID5
12817,2,90.91161,ID5
12818,2,90.91733000000002,ID5
12819,2,90.952205,ID5
12820,2,90.99221500000004,ID5
12821,2,91.016,ID5
12822,2,91.02382500000002,ID5
12823,2,91.048175,ID5
12824,2,91.05545,ID5
12825,2,91.111865,ID5
12826,2,91.12778,ID5
12827,2,91.80763,ID5
12831,0,93.65185,ID5
12833,0,93.70726,ID5
12837,0,94.14755000000002,ID5
12839,0,94.21954000000001,ID5
12843,3,95.4321,ID5
12845,3,95.502725,ID5
12846,3,95.534445,ID5
12847,3,95.59048500000002,ID5
12848,3,95.62280500000004,ID5
12849,3,95.69489000000002,ID5
12850,3,95.71868,ID5
12851,3,96.039375,ID5
12852,3,96.05491,ID5
12856,4,96.78551000000002,ID5
12858,4,96.91316,ID5
12859,4,96.94489000000002,ID5
12860,4,96.99264000000001,ID5
12861,4,97.032485,ID5
12862,4,97.08112,ID5
12863,4,97.122035,ID5
12864,4,98.00999500000002,ID5
12865,4,98.025275,ID5
12866,4,98.04942,ID5
12867,4,98.0897,ID5
12868,4,98.161695,ID5
12869,4,98.17130500000002,ID5
12870,4,98.28354500000002,ID5
12871,4,98.33889000000002,ID5
12872,4,98.410605,ID5
12873,4,98.58727500000002,ID5
12874,4,98.763565,ID5
12878,1,99.445535,ID5
12880,1,99.51711000000002,ID5
12881,1,99.54084000000003,ID5
12882,1,99.62879000000001,ID5
12883,1,99.66841,ID5
12884,1,99.72449500000002,ID5
12885,1,99.758565,ID5
12886,1,99.77258000000002,ID5
12887,1,99.7805,ID5
12888,1,99.813825,ID5
12889,1,99.85391,ID5
12890,1,100.61763,ID5
12891,1,100.673575,ID5
12892,1,100.72151,ID5
12893,1,100.737315,ID5
12894,1,100.77731,ID5
12895,1,100.80169000000001,ID5
12896,1,100.84170999999999,ID5
12897,1,100.84959500000004,ID5
12898,1,100.88934,ID5
12899,1,100.94486500000002,ID5
12900,1,101.08115,ID5
12901,1,101.12095500000001,ID5
12902,1,101.200935,ID5
12903,1,101.248655,ID5
12904,1,101.53874000000002,ID5
12905,1,101.53882,ID5
12909,2,102.24564500000002,ID5
12911,2,102.404725,ID5
12912,2,102.42864,ID5
12913,2,102.49291000000004,ID5
12914,2,102.524865,ID5
12915,2,102.56463000000001,ID5
12916,2,102.57259000000002,ID5
12917,2,102.588515,ID5
12918,2,102.59651,ID5
12919,2,102.61240500000002,ID5
12920,2,102.62918499999999,ID5
12921,2,102.73318500000002,ID5
12922,2,104.16972,ID5
12926,0,105.16373500000002,ID5
12928,0,105.22735,ID5
12932,0,106.61553,ID5
12934,0,106.68695500000001,ID5
12938,5,108.61161000000001,ID5
12941,5,108.65949000000002,ID5
12942,5,108.730855,ID5
12943,5,108.75471000000002,ID5
12944,5,108.78701000000001,ID5
12945,5,108.81898999999999,ID5
12946,5,108.842855,ID5
12947,5,108.922915,ID5
12948,5,108.93899000000002,ID5
12949,5,108.97063500000002,ID5
12950,5,109.676925,ID5
12956,4,110.29367,ID5
12959,4,110.30339,ID5
12960,4,110.358665,ID5
12961,4,110.39880000000002,ID5
12962,4,110.43054,ID5
12963,4,110.44704500000002,ID5
12964,4,110.49462000000004,ID5
12965,4,110.53456000000004,ID5
12966,4,110.55842,ID5
12967,4,111.06530500000002,ID5
12973,3,111.58555,ID5
12976,3,111.61786000000002,ID5
12977,3,111.68044500000003,ID5
12978,3,111.71260500000004,ID5
12979,3,111.736905,ID5
12980,3,111.75253500000004,ID5
12981,3,111.77665000000002,ID5
12982,3,111.81660500000001,ID5
12983,3,111.85657,ID5
12984,3,111.97942000000002,ID5
12985,3,112.01082000000004,ID5
12986,3,112.12362000000005,ID5
12992,2,112.64348500000001,ID5
12995,2,112.71543500000004,ID5
12996,2,112.78876499999998,ID5
12997,2,112.810395,ID5
12998,2,112.83640000000004,ID5
12999,2,112.87704000000004,ID5
13000,2,112.900595,ID5
13001,2,113.19689,ID5
13007,1,113.671535,ID5
13010,1,113.711505,ID5
13011,1,113.72762500000003,ID5
13012,1,113.735285,ID5
13013,1,113.74370000000002,ID5
13014,1,113.751255,ID5
13015,1,113.767385,ID5
13016,1,113.77527500000002,ID5
13017,1,113.78360500000004,ID5
13018,1,113.8073,ID5
13019,1,113.81545000000004,ID5
13020,1,113.847695,ID5
13021,1,113.863495,ID5
13022,1,113.871555,ID5
13023,1,113.88690000000004,ID5
13024,1,113.95960500000001,ID5
13030,1,114.14348000000001,ID5
13033,1,114.21753500000004,ID5
13034,1,114.280825,ID5
13035,1,114.31297,ID5
13036,1,114.34477500000004,ID5
13037,1,114.37673000000001,ID5
13038,1,114.40906000000004,ID5
13039,1,114.44082,ID5
13040,1,114.46448000000001,ID5
13041,1,114.48902000000002,ID5
13042,1,115.08331000000004,ID5
13048,3,115.67568500000004,ID5
13051,3,115.78149000000002,ID5
13052,3,115.82872,ID5
13053,3,115.86884500000004,ID5
13054,3,115.87639500000002,ID5
13055,3,115.91686499999999,ID5
13056,3,116.061475,ID5
13057,3,116.11715000000002,ID5
13058,3,116.22951,ID5
13059,3,117.08758500000002,ID5
13060,3,117.31927000000002,ID5
13061,3,117.52938,ID5
13062,3,117.68949500000002,ID5
13063,3,117.71348500000002,ID5
13064,3,117.82548999999999,ID5
13065,3,117.896655,ID5
13066,3,117.92103,ID5
13067,3,117.92846000000002,ID5
13068,3,119.15363000000004,ID5
13074,4,119.949455,ID5
13077,4,120.02948,ID5
13078,4,120.084855,ID5
13079,4,120.10884000000004,ID5
13080,4,120.117355,ID5
13081,4,120.125155,ID5
13082,4,120.13291500000004,ID5
13083,4,120.14111000000001,ID5
13084,4,120.15718500000004,ID5
13085,4,120.16526500000002,ID5
13086,4,120.17318500000003,ID5
13087,4,120.18973000000004,ID5
13088,4,120.20519000000004,ID5
13089,4,120.23725000000003,ID5
13090,4,120.285385,ID5
13091,4,120.32542,ID5
13092,4,120.46154500000002,ID5
13093,4,120.54963000000001,ID5
13094,4,120.853145,ID5
13095,4,121.06158500000002,ID5
13101,0,122.729475,ID5
13104,0,122.793425,ID5
13110,1,125.04747,ID5
13114,1,125.159375,ID5
13115,1,125.23101499999999,ID5
13116,1,125.26233000000002,ID5
13118,1,125.29497,ID5
13119,1,125.37454000000004,ID5
13120,1,125.39036000000002,ID5
13122,1,125.43098500000002,ID5
13123,1,125.46289500000002,ID5
13124,1,125.494345,ID5
13126,1,125.51080000000002,ID5
13127,1,125.801445,ID5
13128,1,125.87234500000002,ID5
13130,1,125.89706500000004,ID5
13131,1,125.90452500000002,ID5
13132,1,125.96035,ID5
13134,1,125.99238000000004,ID5
13135,1,126.01702500000002,ID5
13136,1,126.04898500000002,ID5
13138,1,126.082435,ID5
13139,1,126.12266000000004,ID5
13140,1,126.16049500000004,ID5
13142,1,126.185,ID5
13143,1,126.21034,ID5
13144,1,126.24834000000004,ID5
13146,1,126.25845,ID5
13147,1,126.38736500000002,ID5
13148,1,126.56335,ID5
13150,1,126.86704,ID5
13151,1,127.30153000000004,ID5
13152,1,127.35673000000004,ID5
13154,1,127.64503500000001,ID5
13155,1,127.70875,ID5
13156,1,127.70883500000002,ID5
13164,2,128.416355,ID5
13168,2,128.487455,ID5
13169,2,128.55895,ID5
13170,2,128.58486000000002,ID5
13172,2,128.62490500000004,ID5
13173,2,128.640485,ID5
13174,2,128.68856000000002,ID5
13176,2,128.71234500000003,ID5
13177,2,128.728475,ID5
13178,2,128.76059500000002,ID5
13180,2,129.235315,ID5
13181,2,129.29886499999998,ID5
13182,2,129.539195,ID5
13184,2,129.73923000000002,ID5
13185,2,129.75519000000003,ID5
13186,2,130.17367500000003,ID5
13188,2,130.18156000000002,ID5
13196,3,130.92541000000003,ID5
13200,3,131.00540500000002,ID5
13201,3,131.06868500000002,ID5
13202,3,131.109045,ID5
13204,3,131.14031500000004,ID5
13205,3,131.15063999999998,ID5
13206,3,131.20700000000002,ID5
13208,3,131.24630000000002,ID5
13209,3,131.27664,ID5
13210,3,131.29254,ID5
13212,3,131.30900000000003,ID5
13213,3,131.36682000000002,ID5
13214,3,131.38050500000003,ID5
13216,3,131.67110000000002,ID5
13217,3,131.68675000000002,ID5
13218,3,131.68683000000001,ID5
13226,5,132.59142500000002,ID5
13230,5,132.62521500000003,ID5
13231,5,132.712625,ID5
13232,5,132.75308500000003,ID5
13234,5,132.760385,ID5
13235,5,132.76880000000003,ID5
13236,5,132.77671,ID5
13238,5,132.78528000000003,ID5
13239,5,132.79308,ID5
13240,5,132.80116500000003,ID5
13242,5,132.80931000000004,ID5
13243,5,132.81733000000003,ID5
13244,5,132.82574499999998,ID5
13246,5,132.841115,ID5
13247,5,132.92985000000002,ID5
13248,5,133.249355,ID5
13250,5,133.44324000000003,ID5
13258,0,136.10542,ID5
13262,0,136.16936,ID5
13270,5,139.11943500000004,ID5
13275,5,139.15147000000002,ID5
13276,5,139.21496499999998,ID5
13278,5,139.246935,ID5
13280,5,139.27245000000002,ID5
13281,5,139.30291000000003,ID5
13283,5,139.33489500000002,ID5
13285,5,139.36687500000002,ID5
13286,5,139.503125,ID5
13288,5,139.54329500000003,ID5
13290,5,139.574285,ID5
13291,5,139.61470500000001,ID5
13293,5,139.65443000000002,ID5
13295,5,139.67059500000002,ID5
13296,5,139.70433500000001,ID5
13298,5,139.80934000000002,ID5
13308,4,140.27354000000003,ID5
13313,4,140.28922000000003,ID5
13314,4,140.35298,ID5
13316,4,140.37628,ID5
13318,4,140.41876499999998,ID5
13319,4,140.44856000000001,ID5
13321,4,140.46466,ID5
13323,4,140.51451000000003,ID5
13324,4,140.53829000000002,ID5
13326,4,140.86728000000005,ID5
13328,4,140.88333500000005,ID5
13329,4,140.96302000000003,ID5
13339,2,141.59751000000003,ID5
13344,2,141.621575,ID5
13345,2,141.67661500000003,ID5
13347,2,141.72440500000005,ID5
13349,2,141.74098500000005,ID5
13350,2,141.80461499999996,ID5
13352,2,141.820435,ID5
13354,2,141.89242000000004,ID5
13355,2,141.90832500000005,ID5
13357,2,141.93302000000003,ID5
13359,2,141.95838500000005,ID5
13360,2,142.02243,ID5
13370,1,142.55933000000005,ID5
13375,1,142.56728000000004,ID5
13376,1,142.58340500000003,ID5
13378,1,142.59121000000005,ID5
13380,1,142.59916500000003,ID5
13381,1,142.60731000000004,ID5
13383,1,142.615125,ID5
13385,1,142.62323999999995,ID5
13386,1,142.6314,ID5
13388,1,142.63957000000005,ID5
13390,1,142.64731500000005,ID5
13391,1,142.655175,ID5
13393,1,142.66311500000003,ID5
13395,1,142.67308000000003,ID5
13396,1,142.689455,ID5
13398,1,142.70516500000005,ID5
13400,1,142.73474000000004,ID5
13401,1,142.75110500000005,ID5
13403,1,142.76925000000003,ID5
13405,1,142.79280000000003,ID5
13406,1,142.817335,ID5
13408,1,142.84102,ID5
13410,1,142.85148500000003,ID5
13411,1,142.86507500000005,ID5
13413,1,142.880895,ID5
13415,1,142.89655000000005,ID5
13416,1,142.91243000000003,ID5
13418,1,142.92867500000003,ID5
13420,1,142.95373,ID5
13421,1,142.968555,ID5
13423,1,143.04867500000003,ID5
13425,1,143.14541000000003,ID5
13435,1,143.53143500000004,ID5
13440,1,143.65128500000003,ID5
13441,1,143.71467500000003,ID5
13443,1,143.730285,ID5
13445,1,143.778555,ID5
13446,1,143.80302500000005,ID5
13448,1,143.82675500000005,ID5
13450,1,143.89079500000003,ID5
13451,1,144.219345,ID5
13461,3,144.90941,ID5
13466,3,145.021295,ID5
13467,3,145.03126,ID5
13469,3,145.05551000000003,ID5
13471,3,145.071175,ID5
13472,3,145.07697000000005,ID5
13474,3,145.087205,ID5
13476,3,145.095505,ID5
13477,3,145.11157000000003,ID5
13479,3,145.12711000000004,ID5
13481,3,145.14342000000005,ID5
13482,3,145.15152500000005,ID5
13484,3,145.159375,ID5
13486,3,145.16703500000003,ID5
13487,3,145.17486499999995,ID5
13489,3,145.18336000000005,ID5
13491,3,145.26256999999995,ID5
13492,3,145.33481,ID5
13494,3,145.343385,ID5
13496,3,145.35100500000001,ID5
13497,3,145.35838,ID5
13499,3,145.35844500000005,ID5
13509,3,145.65554000000003,ID5
13514,3,145.72836,ID5
13515,3,145.78240000000002,ID5
13517,3,145.80640500000004,ID5
13519,3,145.81436499999995,ID5
13520,3,145.82261499999996,ID5
13522,3,145.83026,ID5
13524,3,145.84026000000003,ID5
13525,3,145.84625000000003,ID5
13527,3,145.85638500000005,ID5
13529,3,145.86224500000003,ID5
13530,3,145.87271500000003,ID5
13532,3,145.87937000000005,ID5
13534,3,145.88972500000003,ID5
13535,3,145.89767,ID5
13537,3,145.90338000000003,ID5
13539,3,145.91310500000003,ID5
13540,3,145.92160500000003,ID5
13542,3,145.92932000000005,ID5
13544,3,145.93701000000001,ID5
13545,3,145.94513,ID5
13547,3,145.96116,ID5
13549,3,146.01738,ID5
13550,3,146.06558,ID5
13552,3,146.08117500000006,ID5
13554,3,146.09729000000004,ID5
13555,3,146.531585,ID5
13557,3,146.71557,ID5
13559,3,146.73911500000003,ID5
13560,3,146.84342,ID5
13562,3,146.84351,ID5
13572,0,148.44746500000005,ID5
13577,0,148.50921000000002,ID5
13587,0,0.0,ID6
13588,0,0.171,ID6
13589,0,1.0759999999999998,ID6
13590,0,1.31,ID6
13591,0,1.919,ID6
13592,0,2.199,ID6
13593,0,2.6830000000000003,ID6
13594,0,2.777,ID6
13595,0,3.042,ID6
13596,0,3.104,ID6
13597,0,3.759,ID6
13598,0,4.274,ID6
13599,0,4.3210000000000015,ID6
13600,0,4.711,ID6
13601,0,4.82,ID6
13602,0,4.883,ID6
13603,0,7.55,ID6
13604,0,10.592,ID6
13605,0,11.092,ID6
13606,0,12.028,ID6
13607,0,26.629,ID6
13608,0,27.128,ID6
13609,1,27.284,ID6
13610,1,27.378,ID6
13611,1,27.55,ID6
13612,1,28.127,ID6
13613,1,28.922,ID6
13615,1,31.278,ID6
13616,2,32.51,ID6
13617,2,32.573,ID6
13618,2,32.822,ID6
13619,2,33.041,ID6
13620,2,33.634,ID6
13623,2,33.93,ID6
13624,2,35.038000000000004,ID6
13625,4,35.194,ID6
13626,3,35.31800000000001,ID6
13627,3,35.365,ID6
13628,3,35.49,ID6
13629,3,35.584,ID6
13630,3,36.535,ID6
13631,3,36.644,ID6
13633,3,38.298,ID6
13634,3,38.828,ID6
13636,3,39.172,ID6
13637,3,39.296,ID6
13639,3,40.919,ID6
13640,3,41.028,ID6
13642,3,41.917,ID6
13643,3,42.042,ID6
13645,3,42.838,ID6
13646,3,42.978,ID6
13648,3,43.57100000000001,ID6
13649,3,43.68,ID6
13651,3,44.055,ID6
13652,3,44.694,ID6
13653,3,45.147,ID6
13654,3,45.427,ID6
13655,3,45.895,ID6
13656,3,46.036,ID6
13658,3,46.722,ID6
13659,3,47.362,ID6
13660,3,48.00100000000001,ID6
13661,3,48.12600000000001,ID6
13663,3,48.688,ID6
13664,3,48.937,ID6
13665,3,49.047,ID6
13667,3,49.42100000000001,ID6
13668,3,49.827,ID6
13669,0,50.295,ID6
13670,3,51.168,ID6
13671,3,51.636,ID6
13672,3,51.933,ID6
13673,3,52.073,ID6
13675,3,52.88399999999999,ID6
13676,3,53.181,ID6
13677,3,53.32100000000001,ID6
13679,0,54.039,ID6
13680,3,54.413,ID6
13681,3,54.522,ID6
13683,3,54.897,ID6
13684,3,55.177,ID6
13685,3,55.302,ID6
13687,3,56.004,ID6
13688,3,56.8,ID6
13689,3,57.034,ID6
13690,3,57.174,ID6
13692,5,58.469,ID6
13693,4,58.609,ID6
13694,4,58.92100000000001,ID6
13695,4,59.109,ID6
13696,4,59.43600000000001,ID6
13697,4,59.842,ID6
13698,4,60.12300000000001,ID6
13699,4,60.232,ID6
13700,4,60.591,ID6
13701,4,60.747,ID6
13703,4,61.932,ID6
13704,4,62.307,ID6
13705,4,62.431,ID6
13707,0,62.728,ID6
13708,4,62.837,ID6
13709,4,62.88399999999999,ID6
13710,4,62.931,ID6
13711,4,63.227,ID6
13712,4,64.241,ID6
13713,4,64.319,ID6
13714,4,64.366,ID6
13715,4,64.52199999999999,ID6
13716,4,64.693,ID6
13717,4,64.803,ID6
13718,4,64.881,ID6
13719,4,65.208,ID6
13720,4,65.863,ID6
13721,4,65.973,ID6
13723,4,66.425,ID6
13724,4,66.581,ID6
13725,4,66.955,ID6
13726,4,67.04899999999999,ID6
13728,4,67.423,ID6
13729,4,67.517,ID6
13731,4,67.891,ID6
13732,4,67.969,ID6
13733,4,68.016,ID6
13734,4,68.203,ID6
13735,4,68.328,ID6
13737,4,68.812,ID6
13738,4,68.968,ID6
13739,4,69.155,ID6
13740,4,69.405,ID6
13741,4,69.529,ID6
13742,4,69.607,ID6
13743,4,69.935,ID6
13744,4,70.06,ID6
13746,4,70.325,ID6
13747,4,70.73100000000002,ID6
13748,4,71.214,ID6
