,button,event_type,target,time,x,y,step,turkId,file
0,1,mousedown,alloc-slider-5,0.0,397.0,647.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
1,1,mouseup,alloc-slider-5,0.547,423.0,642.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
2,1,click,alloc-slider-5,0.547,423.0,642.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
3,1,mousedown,alloc-slider-5,1.17699500000001,426.0,642.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
4,1,mousedirchange,alloc-slider-5,1.7900000000000145,440.0,640.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
5,1,mouseup,html,2.8969950000000098,382.0,644.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
6,1,click,html,2.8969950000000098,382.0,644.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
7,1,mousedown,alloc-slider-5,8.82899500000001,400.0,646.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
8,1,mousedirchange,alloc-slider-5,9.801,409.0,644.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
9,1,mousedirchange,alloc-slider-5,14.38299500000001,456.0,637.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
10,1,mousedirchange,alloc-slider-5,17.067000000000018,469.0,627.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
11,1,mousedirchange,alloc-slider-5,17.36299500000001,471.0,626.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
12,1,mousedirchange,alloc-slider-5,22.11500000000001,481.0,625.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
13,1,mousedirchange,alloc-slider-5,23.263000000000016,488.0,619.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
14,1,mousedirchange,alloc-slider-4,24.74499500000001,490.0,616.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
15,1,mouseup,html,25.59299500000001,373.0,640.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
16,1,mousedown,alloc-slider-3,27.355,403.0,529.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
17,1,mousedirchange,alloc-slider-3,32.892995000000006,464.0,529.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
18,1,mousedirchange,alloc-slider-3,36.523000000000025,556.0,524.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
19,1,mousedirchange,html,36.59500000000001,550.0,526.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
20,1,mousedirchange,html,36.68299500000001,545.0,527.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
21,1,mousedirchange,alloc-slider-3,36.82700000000001,531.0,529.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
22,1,mousedirchange,alloc-slider-3,39.564000000000014,504.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
23,1,mousedirchange,alloc-slider-3,39.57100000000001,504.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
24,1,mousedirchange,alloc-slider-3,39.57499500000001,504.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
25,1,mousedown,alloc-slider-3,39.65299500000001,504.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
26,1,mousedirchange,alloc-slider-3,43.10500000000001,495.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
27,1,mousedirchange,alloc-slider-3,48.22699500000002,493.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
28,1,mousedirchange,alloc-slider-3,49.651,492.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
29,1,mousedirchange,alloc-slider-3,49.655,492.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
30,1,mousedirchange,alloc-slider-3,50.52499500000002,492.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
31,1,mousedirchange,alloc-slider-3,52.29199500000002,493.0,530.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
32,1,mousedirchange,alloc-slider-3,53.621,503.0,531.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
33,1,mousedirchange,alloc-slider-3,54.81499500000002,482.0,535.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
34,1,mouseup,alloc-slider-3,58.767,482.0,535.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
35,1,click,alloc-slider-3,58.767,482.0,535.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
36,1,mousedown,alloc-slider-5,60.43399500000002,397.0,651.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
37,1,mousedirchange,alloc-slider-5,61.08899500000002,400.0,650.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
38,1,mousedirchange,alloc-slider-5,61.85899500000002,461.0,644.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
39,1,mousedirchange,alloc-slider-5,61.88400000000003,466.0,642.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
40,1,mousedirchange,alloc-slider-5,63.20500000000003,471.0,638.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
41,1,mouseup,alloc-slider-5,76.351,431.0,637.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
42,1,click,alloc-slider-5,76.351,431.0,637.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
43,1,mousedown,alloc-slider-2,77.85199500000003,395.0,471.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
44,1,mouseup,alloc-slider-2,78.35500000000003,395.0,469.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
45,1,click,alloc-slider-2,78.35500000000003,395.0,469.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
46,1,mousedown,alloc-slider-2,80.598995,403.0,476.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
47,1,mousedirchange,alloc-slider-2,92.57199500000004,418.0,482.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
48,1,mousedirchange,alloc-slider-2,93.58899500000004,395.0,483.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
49,1,mousedirchange,alloc-slider-2,94.60500000000003,420.0,488.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
50,1,mousedirchange,alloc-slider-2,95.47699500000004,428.0,489.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
51,1,mouseup,alloc-slider-2,96.11199500000002,440.0,489.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
52,1,click,alloc-slider-2,96.11199500000002,440.0,489.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
53,1,mousedown,alloc-slider-3,97.026,479.0,527.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
54,1,mousedirchange,alloc-slider-3,98.419,470.0,525.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
55,1,mousedirchange,alloc-slider-3,99.17299500000004,462.0,522.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
56,1,mousedirchange,alloc-slider-3,101.097,479.0,522.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
57,1,mousedirchange,alloc-slider-3,102.45099499999999,473.0,521.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
58,1,mouseup,alloc-slider-3,103.42200000000004,459.0,519.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
59,1,click,alloc-slider-3,103.42200000000004,459.0,519.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
60,1,mousedown,alloc-slider-2,104.506,413.0,478.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
61,1,mouseup,alloc-slider-2,105.33299500000004,423.0,479.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
62,1,click,alloc-slider-2,105.33299500000004,423.0,479.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
63,1,mousedown,alloc-slider-2,105.68699500000002,422.0,479.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
64,1,mousedirchange,alloc-slider-2,107.53400000000003,426.0,477.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
65,1,mousedirchange,alloc-slider-2,109.77199499999999,464.0,471.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
66,1,mousedirchange,alloc-slider-2,110.18999500000002,475.0,467.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
67,1,mousedirchange,alloc-slider-2,110.31,483.0,465.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
68,1,mouseup,alloc-slider-2,111.06300000000005,486.0,465.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
69,1,click,alloc-slider-2,111.06300000000005,486.0,465.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
70,1,mousedown,alloc-slider-3,115.24,456.0,536.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
71,1,mouseup,alloc-slider-3,117.65900000000003,426.0,533.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
72,1,click,alloc-slider-3,117.65900000000003,426.0,533.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
73,1,mousedown,alloc-slider-2,118.65400000000002,444.0,475.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
74,1,mouseup,alloc-slider-2,119.26799500000004,444.0,475.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
75,1,click,alloc-slider-2,119.26799500000004,444.0,475.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
76,1,mousedown,alloc-slider-1,120.25300000000004,401.0,419.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
77,1,mousedirchange,alloc-slider-1,120.68999500000002,406.0,426.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
78,1,mousedirchange,alloc-slider-1,122.95500000000004,447.0,434.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
79,1,mousedirchange,alloc-slider-1,123.77900000000002,447.0,435.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
80,1,mouseup,alloc-slider-1,123.94699500000004,446.0,435.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
81,1,click,alloc-slider-1,123.94699500000004,446.0,435.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
82,1,mousedown,alloc-slider-5,126.57199500000004,433.0,640.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
83,1,mousedirchange,alloc-slider-5,127.467995,424.0,648.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
84,1,mouseup,alloc-slider-5,128.82000000000002,410.0,649.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
85,1,click,alloc-slider-5,128.82000000000002,410.0,649.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
86,1,mousedown,alloc-slider-3,130.10599500000004,429.0,535.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
87,1,mousedirchange,alloc-slider-3,132.59800000000004,436.0,533.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
88,1,mousedirchange,alloc-slider-3,133.561,433.0,534.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
89,1,mouseup,alloc-slider-3,134.91500000000002,438.0,533.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
90,1,click,alloc-slider-3,134.91500000000002,438.0,533.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
91,1,mousedown,alloc-slider-2,135.56199500000002,444.0,475.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
92,1,mousedirchange,alloc-slider-2,137.287,468.0,475.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
93,1,mouseup,alloc-slider-2,137.615,469.0,475.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
94,1,click,alloc-slider-2,137.615,469.0,475.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
95,1,mousedown,alloc-slider-3,138.78300000000002,437.0,536.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
96,1,mouseup,alloc-slider-3,140.19600000000003,418.0,536.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
97,1,click,alloc-slider-3,140.19600000000003,418.0,536.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
98,1,mousedown,alloc-slider-2,141.401,448.0,475.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
99,1,mousedirchange,alloc-slider-2,141.83700000000005,451.0,477.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
100,1,mousedirchange,alloc-slider-2,142.97300000000004,462.0,478.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
101,1,mouseup,alloc-slider-2,143.56800000000004,455.0,481.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
102,1,click,alloc-slider-2,143.56800000000004,455.0,481.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
103,1,mousedown,alloc-slider-1,145.08100000000005,430.0,419.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
104,1,mousedirchange,alloc-slider-1,145.99300000000005,446.0,423.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
105,1,mousedirchange,alloc-slider-1,147.28300000000004,448.0,423.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
106,1,mousedirchange,alloc-slider-1,148.53300000000004,444.0,424.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
107,1,mouseup,alloc-slider-1,149.35899500000005,448.0,426.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
108,1,click,alloc-slider-1,149.35899500000005,448.0,426.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
109,1,mousedown,alloc-slider-3,151.85599500000004,417.0,533.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
110,1,mouseup,alloc-slider-3,153.76000000000005,389.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
111,1,click,alloc-slider-3,153.76000000000005,389.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
112,1,mousedown,alloc-slider-1,154.966,449.0,420.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
113,1,mouseup,alloc-slider-1,159.59500000000003,530.0,428.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
114,1,click,alloc-slider-1,159.59500000000003,530.0,428.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
115,1,mousedown,alloc-slider-2,161.901,454.0,476.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
116,1,mousedirchange,alloc-slider-2,162.27099500000003,453.0,473.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
117,1,mousedirchange,alloc-slider-2,162.41599500000004,451.0,472.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
118,1,mousedirchange,alloc-slider-2,163.31300000000005,430.0,468.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
119,1,mouseup,alloc-slider-2,164.29700000000003,416.0,469.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
120,1,click,alloc-slider-2,164.29700000000003,416.0,469.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
121,1,mousedown,alloc-slider-1,165.39999500000005,462.0,420.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
122,1,mousedirchange,alloc-slider-1,166.83100000000005,476.0,423.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
123,1,mousedirchange,alloc-slider-1,167.43900000000005,479.0,423.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
124,1,mousedirchange,alloc-slider-1,168.05700000000004,478.0,424.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
125,1,mouseup,alloc-slider-1,168.48099500000004,465.0,425.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
126,1,click,alloc-slider-1,168.48099500000004,465.0,425.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
127,1,mousedown,alloc-slider-2,169.422995,417.0,474.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
128,1,mousedirchange,alloc-slider-2,170.99700000000004,468.0,474.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
129,1,mouseup,alloc-slider-2,171.445,465.0,474.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
130,1,click,alloc-slider-2,171.445,465.0,474.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
131,1,mousedown,alloc-slider-5,172.90200000000007,407.0,647.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
132,1,mousedirchange,alloc-slider-5,173.077,420.0,641.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
133,1,mousedirchange,alloc-slider-5,173.11700000000005,422.0,640.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
134,1,mousedirchange,alloc-slider-5,173.20500000000007,424.0,639.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
135,1,mousedirchange,alloc-slider-5,173.30100000000004,426.0,637.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
136,1,mousedirchange,alloc-slider-5,173.348995,428.0,636.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
137,1,mousedirchange,alloc-slider-5,173.421,434.0,632.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
138,1,mousedirchange,alloc-slider-5,173.517,437.0,631.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
139,1,mousedirchange,alloc-slider-5,173.56499499999995,441.0,629.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
140,1,mousedirchange,alloc-slider-5,173.59099999999995,444.0,628.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
141,1,mousedirchange,alloc-slider-5,173.69300000000007,447.0,626.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
142,1,mousedirchange,alloc-slider-5,173.72500000000005,449.0,625.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
143,1,mousedirchange,alloc-slider-5,173.798995,451.0,624.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
144,1,mousedirchange,alloc-slider-5,173.831995,453.0,623.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
145,1,mouseup,alloc-slider-5,174.28700000000003,454.0,623.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
146,1,click,alloc-slider-5,174.28700000000003,454.0,623.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
147,1,mousedown,alloc-slider-2,178.38599500000007,459.0,475.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
148,1,mouseup,alloc-slider-2,179.35700000000008,441.0,471.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
149,1,click,alloc-slider-2,179.35700000000008,441.0,471.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
150,1,mousedown,alloc-slider-5,180.73200000000008,409.0,646.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
151,1,mousedirchange,alloc-slider-5,181.102995,438.0,634.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
152,1,mousedirchange,alloc-slider-5,181.216995,440.0,633.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
153,1,mousedirchange,alloc-slider-5,181.273,444.0,630.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
154,1,mousedirchange,alloc-slider-5,181.74600000000007,452.0,625.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
155,1,mouseup,alloc-slider-5,181.969,452.0,625.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
156,1,click,alloc-slider-5,181.969,452.0,625.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
157,1,mousedown,alloc-slider-1,183.36899500000004,461.0,415.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
158,1,mouseup,alloc-slider-1,184.635,448.0,415.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
159,1,click,alloc-slider-1,184.635,448.0,415.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
160,1,mousedown,alloc-slider-5,186.73799499999998,428.0,642.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
161,1,mousedirchange,alloc-slider-5,188.28799500000005,435.0,639.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
162,1,mouseup,alloc-slider-5,190.36100000000005,435.0,639.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
163,1,click,alloc-slider-5,190.36100000000005,435.0,639.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
164,1,mousedown,alloc-slider-2,192.492,441.0,473.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
165,1,mouseup,alloc-slider-2,194.067,424.0,472.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
166,1,click,alloc-slider-2,194.067,424.0,472.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
167,1,mousedown,alloc-slider-5,196.540995,437.0,635.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
168,1,mousedirchange,alloc-slider-5,196.824,439.0,634.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
169,1,mouseup,alloc-slider-5,197.33700000000005,441.0,634.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
170,1,click,alloc-slider-5,197.33700000000005,441.0,634.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
171,1,mousedown,alloc-slider-5,197.80100000000004,435.0,644.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
172,1,mouseup,alloc-slider-5,199.83299500000004,446.0,640.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
173,1,click,alloc-slider-5,199.83299500000004,446.0,640.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
174,1,mousedown,alloc-slider-2,200.93399500000007,424.0,474.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
175,1,mousedirchange,alloc-slider-2,201.2030000000001,432.0,473.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
176,1,mouseup,alloc-slider-2,204.07,475.0,482.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
177,1,click,alloc-slider-2,204.07,475.0,482.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
178,1,mousedown,alloc-slider-1,205.35,448.0,416.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
179,1,mouseup,alloc-slider-1,208.10700000000008,420.0,421.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
180,1,click,alloc-slider-1,208.10700000000008,420.0,421.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
181,1,mousedown,alloc-slider-3,209.88599500000007,397.0,535.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
182,1,mouseup,alloc-slider-3,215.127,420.0,529.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
183,1,click,alloc-slider-3,215.127,420.0,529.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
184,1,mousedown,alloc-slider-2,216.17100000000005,433.0,476.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
185,1,mouseup,alloc-slider-2,217.899,423.0,479.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
186,1,click,alloc-slider-2,217.899,423.0,479.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
187,1,mousedown,alloc-slider-3,219.14999500000005,417.0,535.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
188,1,mouseup,alloc-slider-3,221.12599500000005,431.0,523.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
189,1,click,alloc-slider-3,221.12599500000005,431.0,523.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
190,1,mousedown,alloc-slider-5,222.91999500000009,445.0,637.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
191,1,mousedirchange,alloc-slider-5,223.254995,444.0,640.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
192,1,mousedirchange,alloc-slider-5,223.382995,441.0,643.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
193,1,mouseup,alloc-slider-5,224.56100000000006,428.0,649.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
194,1,click,alloc-slider-5,224.56100000000006,428.0,649.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
195,1,mousedown,alloc-slider-3,225.852995,433.0,530.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
196,1,mousedirchange,alloc-slider-3,227.06599500000004,448.0,528.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
197,1,mousedirchange,alloc-slider-3,227.06800000000007,448.0,528.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
198,1,mouseup,alloc-slider-3,227.307,448.0,528.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
199,1,click,alloc-slider-3,227.307,448.0,528.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
200,1,mousedown,alloc-slider-5,229.98,428.0,642.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
201,1,mouseup,alloc-slider-5,231.605,419.0,649.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
202,1,click,alloc-slider-5,231.605,419.0,649.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
203,1,mousedown,alloc-slider-3,234.14299500000004,446.0,531.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
204,1,mouseup,alloc-slider-3,235.641,464.0,528.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
205,1,click,alloc-slider-3,235.641,464.0,528.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
206,1,mousedown,html,249.29400000000007,600.0,797.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
207,1,mouseup,html,249.480995,600.0,797.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
208,1,click,html,249.480995,600.0,797.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
209,1,mousedown,alloc-slider-3,256.55400000000003,461.0,532.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
210,1,mousedirchange,alloc-slider-3,258.078995,501.0,520.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
211,1,mouseup,alloc-slider-3,259.26700000000005,503.0,520.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
212,1,click,alloc-slider-3,259.26700000000005,503.0,520.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
213,1,mousedown,html,262.335995,1037.0,441.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
214,1,mouseup,html,262.50799500000005,1037.0,441.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
215,1,click,html,262.50799500000005,1037.0,441.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
216,1,mousedown,html,264.314995,1038.0,433.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
217,1,mouseup,html,264.425,1038.0,433.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
218,1,click,html,264.425,1038.0,433.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
219,1,mousedown,html,265.672,1038.0,439.0,1,ID1,global_sa_sl_both_2017-02-08 12_48_51.json
