,button,event_type,target,time,x,y,step,turkId
0,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038827874.0,433,331,1,0
1,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038828078.0,477,334,1,0
2,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038828686.0,569,339,1,0
3,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038830215.0,788,350,1,0
4,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038830688.0,700,351,1,0
5,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038831014.0,646,351,1,0
6,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038831084.0,640,351,1,0
7,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038831154.0,635,351,1,0
8,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038831982.0,395,340,1,0
9,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038832105.0,395,340,1,0
10,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038833432.0,434,355,1,0
11,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038834536.0,832,383,1,0
12,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038834861.0,845,383,1,0
13,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038834986.0,828,384,1,0
14,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038835695.0,797,384,1,0
15,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038836357.0,770,385,1,0
16,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038837572.0,338,384,1,0
17,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038838877.0,430,381,1,0
18,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038839362.0,548,392,1,0
19,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038840374.0,830,422,1,0
20,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038840981.0,387,389,1,0
21,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038843647.0,430,403,1,0
22,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038844695.0,763,421,1,0
23,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038845403.0,806,426,1,0
24,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038846134.0,416,419,1,0
25,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038846910.0,430,425,1,0
26,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038848823.0,781,444,1,0
27,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038848948.0,779,445,1,0
28,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038849027.0,776,445,1,0
29,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038849288.0,766,446,1,0
30,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038849960.0,661,445,1,0
31,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038850016.0,658,447,1,0
32,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038850212.0,649,450,1,0
33,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038850287.0,647,451,1,0
34,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038850365.0,644,452,1,0
35,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038851232.0,485,451,1,0
36,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038852040.0,459,448,1,0
37,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038852233.0,473,448,1,0
38,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038853030.0,498,447,1,0
39,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038853649.0,502,446,1,0
40,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038854898.0,431,403,1,0
41,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038855113.0,435,403,1,0
42,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038855170.0,438,403,1,0
43,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038857092.0,460,404,1,0
44,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038857756.0,478,404,1,0
45,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038858633.0,494,404,1,0
46,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038863100.0,540,405,1,0
47,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038863932.0,537,405,1,0
48,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038863932.0,537,405,1,0
49,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038865383.0,432,379,1,0
50,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038869096.0,449,379,1,0
51,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038869096.0,449,379,1,0
52,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038871436.0,433,354,1,0
53,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038873091.0,455,354,1,0
54,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038874755.0,466,354,1,0
55,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038874755.0,466,354,1,0
56,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038875813.0,431,331,1,0
57,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038876061.0,433,331,1,0
58,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038882473.0,450,331,1,0
59,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038882473.0,450,331,1,0
60,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038883823.0,447,331,1,0
61,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038884106.0,445,332,1,0
62,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038885319.0,441,332,1,0
63,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038885319.0,441,332,1,0
64,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038888098.0,537,405,1,0
65,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038889561.0,539,405,1,0
66,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038889561.0,539,405,1,0
67,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038891158.0,503,426,1,0
68,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038893837.0,520,426,1,0
69,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038895265.0,523,426,1,0
70,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038895265.0,523,426,1,0
71,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038896829.0,449,381,1,0
72,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038897190.0,454,381,1,0
73,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038897819.0,455,382,1,0
74,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038899697.0,450,382,1,0
75,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038899697.0,450,382,1,0
76,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038901126.0,467,356,1,0
77,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038902960.0,472,356,1,0
78,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038903478.0,466,356,1,0
79,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038903478.0,466,356,1,0
80,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038904254.0,444,334,1,0
81,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038906121.0,453,334,1,0
82,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038906121.0,453,334,1,0
83,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038910172.0,523,429,1,0
84,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038912198.0,532,429,1,0
85,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038913164.0,683,435,1,0
86,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038913380.0,675,435,1,0
87,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038913593.0,669,435,1,0
88,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038914302.0,604,430,1,0
89,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038914551.0,581,427,1,0
90,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038914673.0,573,427,1,0
91,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038914831.0,569,427,1,0
92,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038915090.0,560,425,1,0
93,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038915517.0,548,426,1,0
94,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038915573.0,545,426,1,0
95,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038917182.0,520,431,1,0
96,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038917732.0,518,431,1,0
97,1,click,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038917732.0,518,431,1,0
98,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038918981.0,548,404,1,0
99,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038919600.0,641,413,1,0
100,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038920737.0,551,413,1,0
101,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038923110.0,536,414,1,0
102,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038926800.0,449,380,1,0
103,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038927176.0,488,384,1,0
104,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038928116.0,646,401,1,0
105,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038928544.0,558,397,1,0
106,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038928997.0,506,394,1,0
107,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038930311.0,480,394,1,0
108,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038931335.0,471,394,1,0
109,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038931919.0,468,395,1,0
110,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038931983.0,467,397,1,0
111,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038932279.0,461,399,1,0
112,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038932898.0,457,399,1,0
113,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038934259.0,470,354,1,0
114,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038934923.0,567,361,1,0
115,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038935643.0,481,364,1,0
116,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038935845.0,481,364,1,0
117,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038937274.0,454,331,1,0
118,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038937960.0,537,346,1,0
119,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038938131.0,517,346,1,0
120,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038938917.0,401,347,1,0
121,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038939963.0,480,353,1,0
122,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038940032.0,473,355,1,0
123,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038940334.0,398,355,1,0
124,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038940357.0,398,355,1,0
125,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038941268.0,455,375,1,0
126,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038941650.0,420,381,1,0
127,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038943777.0,534,403,1,0
128,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038944227.0,364,414,1,0
129,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038944238.0,364,414,1,0
130,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038945374.0,517,426,1,0
131,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038945872.0,571,427,1,0
132,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038946602.0,597,428,1,0
133,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038947827.0,870,463,1,0
134,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038949548.0,350,454,1,0
135,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038950673.0,430,401,1,0
136,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038951798.0,844,436,1,0
137,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038952260.0,460,417,1,0
138,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038953407.0,454,404,1,0
139,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038953643.0,413,404,1,0
140,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038954341.0,428,380,1,0
141,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038955252.0,867,447,1,0
142,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038955549.0,290,360,1,0
143,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(4)>div:nth-child(2)>input",1483038955669.0,288,360,1,0
144,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038957131.0,430,353,1,0
145,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038958211.0,825,412,1,0
146,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038958540.0,505,394,1,0
147,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(3)>div:nth-child(2)>input",1483038959055.0,410,379,1,0
148,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038960416.0,431,333,1,0
149,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038962610.0,807,399,1,0
150,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038963399.0,392,391,1,0
151,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(2)>div:nth-child(2)>input",1483038963611.0,392,391,1,0
152,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038966503.0,431,429,1,0
153,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038966977.0,467,430,1,0
154,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038967178.0,495,434,1,0
155,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038967640.0,526,436,1,0
156,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038968073.0,570,441,1,0
157,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038968192.0,574,441,1,0
158,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038968394.0,577,441,1,0
159,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038970987.0,593,444,1,0
160,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038972039.0,604,445,1,0
161,1,mousedirchange,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038972420.0,614,445,1,0
162,1,mouseup,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(6)>div:nth-child(2)>input",1483038975076.0,606,445,1,0
163,1,mousedown,"[id=""portfolio-selection""]>div:nth-child(1)>div>div:nth-child(1)>div:nth-child(5)>div:nth-child(2)>input",1483038976426.0,430,405,1,0
